,aveIF,cocount2008,count5years,highIF,his_count,modi_name,revcount,selfcount2008,sumIF,t_cost,zipcode
11388,5.34555555556,12,3,14.714,,"FINGAR, DIANE",2,9,48.11,2187151.0,48109
11389,2.9165,11,2,3.968,,"FINGER, ERIK",1,2,5.833,1475785.0,55455
11390,3.76056,15,11,9.661,,"FINGER, THOMAS",2,25,94.014,4134002.0,80045
11391,6.93514285714,65,6,27.959,,"FINGERLIN, TASHA",1,7,48.546,3018885.0,80206
11392,2.929,14,18,4.252,,"FINGERMAN, KAREN",2,22,64.438,3401367.0,78759
11393,5.39675,6,4,8.282,,"FINGEROTH, JOYCE",0,4,21.587,170627.0,2215
11394,2.91148148148,44,19,8.204,,"FINGERT, JOHN",1,27,78.61,3824328.0,52246
11395,10.6281818182,20,6,29.886,,"FINGLETON, BARBARA",2,11,116.91,2339298.0,37240
11396,0.0,0,0,0.0,,"FINI, M.",0,0,0.0,1908499.0,91103
11397,5.27283333333,6,4,13.204,,"FINIGAN, JAMES",3,6,31.637,1948361.0,80206
11398,3.12455555556,11,6,7.592,,"FINK, ANNE",1,9,28.121,734307.0,60612
11399,3.97083333333,20,3,5.789,,"FINK, ARLENE",1,6,23.825,1283074.0,90272
11400,2.992,9,4,3.623,,"FINK, BRANDI",0,4,11.968,425071.0,87131
11401,4.21080645161,39,16,10.292,,"FINK, DAVID",7,31,130.535,325850.0,48109
11402,3.98720833333,26,19,7.05,,"FINK, ERICKA",1,24,95.693,1082423.0,15213
11403,9.156125,19,7,37.205,,"FINK, GERALD",3,16,146.498,3722352.0,2142
11404,6.219,37,18,19.896,,"FINK, JEFFREY",5,28,174.132,3786346.0,21201
11405,4.63523076923,26,8,12.213,,"FINK, JOHN",3,13,60.258,957259.0,48109
11406,0.0,0,0,0.0,,"FINK, LAURIE",0,0,0.0,1371270.0,55102
11407,8.15996666667,15,16,40.137,,"FINK, PAMELA",4,30,244.799,3193219.0,98195
11408,6.819,4,2,9.661,,"FINK, SUSAN",0,3,20.457,232625.0,98195
11409,9.76925,37,21,29.886,,"FINKBEINER, STEVEN",10,36,351.693,10352752.0,94158
11410,6.4776,21,3,9.619,,"FINKE, JAMES",2,10,64.776,3392733.0,44195
11411,2.34933333333,7,2,2.806,,"FINKE, JOHN",0,3,7.048,159604.0,98195
11412,12.4499142857,55,17,40.137,,"FINKELMAN, FRED",7,35,435.747,3872601.0,45221
11413,2.5907,53,8,3.307,,"FINKELMAN, MATTHEW",0,10,25.907,159395.0,2111
11414,4.80716666667,7,6,9.661,,"FINKELSTEIN, ALAN",0,12,57.686,1456098.0,10461
11415,28.535,15,13,72.406,,"FINKELSTEIN, AMY",0,17,485.095,5290687.0,2138
11416,8.36081818182,42,6,47.831,,"FINKELSTEIN, DIANNE",0,11,91.969,2609498.0,2114
11417,11.3385333333,6,12,40.137,,"FINKELSTEIN, ILYA",4,15,170.078,1698315.0,78759
11418,2.44357142857,19,6,3.236,,"FINKELSTEIN, JACOB",1,7,17.105,1908075.0,14627
11419,4.78581481481,37,14,18.392,,"FINKELSTEIN, JONATHAN",1,27,129.217,2232954.0,2215
11420,4.29152941176,32,15,9.294,,"FINKELSTEIN, JULIA",7,17,72.956,113080.0,14850
11421,1.82788888889,6,5,3.698,,"FINKELSTEIN, STANLEY",0,9,16.451,454139.0,55455
11422,3.1965,12,1,3.867,,"FINKLESTEIN, SETH",0,2,6.393,224904.0,2494
11423,2.678,16,10,3.432,,"FINLAY, ANDREA",0,11,29.458,222479.0,94304
11424,8.48768,22,22,24.008,,"FINLAYSON, EMILY",1,25,212.192,1605166.0,94118
11425,1.9886,11,3,3.858,,"FINLAYSON, TRACY",0,5,9.943,734807.0,92182
11426,20.9004,36,13,40.137,,"FINLEY, DANIEL",5,20,418.008,4976234.0,2115
11427,3.16,11,7,4.259,,"FINLEY, JAMES",0,9,28.44,453750.0,90033
11428,6.2782,12,3,8.593,,"FINLEY, KIM",0,5,31.391,1784548.0,92182
11429,12.07684375,56,26,47.831,,"FINN, ALOKE",5,32,386.459,1109896.0,30322
11430,3.85066666667,20,8,11.412,,"FINN, DEBORAH",1,21,80.864,2603561.0,97239
11431,0.0,0,0,0.0,,"FINN, M.G.",0,0,0.0,1600471.0,30318
11432,9.10654545455,13,22,72.406,,"FINN, OLIVERA",15,44,400.688,4048728.0,15213
11433,7.31025,20,9,47.831,,"FINN, PATRICIA",4,16,116.964,838416.0,60612
11434,2.96213333333,38,10,4.133,,"FINN, PETER",0,15,44.432,2221496.0,47401
11435,4.46877777778,12,3,4.856,,"FINNEGAN, ALISON",1,9,40.219,625482.0,60612
11436,2.716,4,1,4.02,,"FINNEGAN, LORETTA",0,2,5.432,190000.0,19140
11437,6.001,78,12,37.205,,"FINNELL, RICHARD",3,23,138.023,4048535.0,78759
11438,3.2496875,4,12,9.661,,"FINNEMANN, SILVIA",2,16,51.995,1297307.0,10458
11439,6.43188235294,82,15,47.831,,"FINNERTY, CELESTE",3,17,109.342,1115581.0,77555
11440,4.657,8,1,7.002,,"FINNEY, ROBERT",0,2,9.314,223352.0,98177
11441,2.7451,8,10,3.536,,"FINOL, ENDER",2,20,54.902,1388127.0,78249
11442,0.0,0,0,0.0,,"FINSTAD, ERICA",0,0,0.0,665618.0,97403
11443,7.24771428571,10,4,10.162,,"FINZI, LAURA",1,7,50.734,1848278.0,30322
11444,7.64456,32,13,72.406,,"FIOCCHI, CLAUDIO",12,25,191.114,3161164.0,44195
11445,6.90966666667,5,3,14.024,,"FIORAVANTE, DIASYNOU",3,6,41.458,196250.0,95618
11446,17.1231290323,52,17,72.406,,"FIORE, MICHAEL",13,31,530.817,11169048.0,53715
11447,12.0779615385,35,15,40.137,,"FIRE, ANDREW",0,26,314.027,3924268.0,94304
11448,3.70966666667,4,7,9.661,,"FIREBAUGH, GLENN",0,9,33.387,157200.0,16802
11449,7.45107692308,35,16,29.886,,"FIRESTEIN, GARY",4,26,193.728,3568675.0,92093
11450,9.09944444444,14,5,40.137,,"FIRESTEIN, STUART",2,18,163.79,3328914.0,10027
11451,3.80383333333,2,2,6.259,,"FIRESTINE, STEVEN",1,6,22.823,312404.0,48202
11452,4.51182758621,8,15,9.661,,"FIRESTONE, GARY",4,29,130.843,2431133.0,94704
11453,6.343,0,4,10.162,,"FIRNBERG, ELAD",0,4,25.372,448212.0,21211
11454,0.0,2,0,0.0,,"FIRPO-TRIPLETT, REGINA",0,0,0.0,1263103.0,94612
11455,2.215,17,4,2.906,,"FIRSZT, JILL",1,5,11.075,3637534.0,63130
11456,4.885,14,5,9.174,,"FIRTEL, RICHARD",2,15,73.275,2089157.0,92093
11457,4.72915789474,14,10,13.965,,"FIRULLI, ANTHONY",5,19,89.854,4760975.0,46202
11458,3.60930508475,70,26,24.008,,"FISCELLA, KEVIN",6,59,212.949,3268954.0,14627
11459,8.25680769231,17,18,39.737,,"FISCHBACH, CLAUDIA",6,26,214.677,3188137.0,14850
11460,14.8121538462,39,15,37.205,,"FISCHBACH, MICHAEL",9,26,385.116,356625.0,94118
11461,6.88816666667,27,10,19.309,,"FISCHBEIN, MICHAEL",1,18,123.987,607424.0,94304
11462,4.27378125,2,19,6.2,,"FISCHER, ANDY",3,32,136.761,1887063.0,43210
11463,1.263,9,2,2.229,,"FISCHER, BETH",0,3,3.789,919241.0,15213
11464,3.729,11,1,6.513,,"FISCHER, CLAUDE",0,3,11.187,3599257.0,94704
11465,5.8032,6,3,9.294,,"FISCHER, CURT",2,5,29.016,150000.0,2210
11466,18.2194,12,4,40.137,,"FISCHER, ERIC",1,5,91.097,426818.0,2215
11467,3.3275,48,24,19.896,,"FISCHER, GREGORY",9,40,133.1,3002141.0,1609
11468,4.77144444444,2,2,9.661,,"FISCHER, JANICE",1,9,42.943,572420.0,78712
11469,6.2725,1,3,9.661,,"FISCHER, JARED",0,4,25.09,248992.0,97239
11470,3.48768055556,100,64,8.98,,"FISCHER, JOHN",5,72,251.113,243070.0,19146
11471,2.2096,0,5,2.692,,"FISCHER, KENNETH",0,5,11.048,306869.0,66045
11472,7.2064,89,14,30.41,,"FISCHER, ROBERT",4,25,180.16,1316439.0,94704
11473,4.3019375,3,15,16.538,,"FISCHER, STACY",0,16,68.831,1179488.0,80045
11474,3.18833333333,7,1,5.246,,"FISCHER, STEPHEN",0,3,9.565,283861.0,1748
11475,4.10623076923,53,6,6.375,,"FISCHER, SUSAN",4,13,53.381,629773.0,77030
11476,15.6005384615,33,13,47.831,,"FISCHER, WILLIAM",2,13,202.807,152000.0,27599
11477,2.6616,9,9,5.667,,"FISCHER-BAUM, SIMON",0,10,26.616,151823.0,77005
11478,2.6505,3,0,3.206,,"FISCHER-SMITH, TRACY",1,2,5.301,367500.0,19122
11479,4.01814285714,26,23,9.661,,"FISCHETTI, VINCENT",2,35,140.635,1229729.0,10065
11480,5.51270454545,102,25,12.213,,"FISCHL, BRUCE",3,44,242.559,6607844.0,2114
11481,5.23066666667,42,9,10.162,,"FISER, ANDRAS",0,15,78.46,2025978.0,10461
11482,3.70142857143,15,6,5.843,,"FISH, JENNIFER",3,7,25.91,366600.0,1854
11483,8.55553846154,50,9,19.896,,"FISH, KENNETH",1,13,111.222,1186910.0,15213
11484,3.57653333333,8,11,16.559,,"FISHBEIN, DIANA",5,15,53.648,7711503.0,16802
11485,3.026,2,2,3.566,,"FISHEL, JEREMY",1,2,6.052,224191.0,91030
11486,8.573375,21,14,40.137,,"FISHEL, RICHARD",6,24,205.761,4636639.0,43210
11487,26.66825,6,3,40.137,,"FISHELL, GORDON",1,4,106.673,9195594.0,10010
11488,4.294,23,2,7.357,,"FISHER, ADAM",2,6,25.764,912689.0,14853
11489,4.55,4,6,7.452,,"FISHER, ALFRED",1,13,59.15,2269490.0,78229
11490,5.04335294118,22,12,13.204,,"FISHER, ARON",4,17,85.737,5417607.0,19104
11491,2.13107692308,11,10,4.02,,"FISHER, CELIA",3,13,27.704,1902636.0,10458
11492,2.69876923077,34,10,6.434,,"FISHER, CHRISTOPHER",0,13,35.084,1000000.0,32615
11493,7.13615,12,14,20.06,,"FISHER, CYNTHIA",0,20,142.723,1226328.0,61820
11494,7.71020792079,172,74,72.406,,"FISHER, DAVID",18,101,778.731,4157273.0,2114
11495,4.66828571429,63,11,18.392,,"FISHER, DEBORAH",1,21,98.034,431750.0,27705
11496,3.63129411765,34,8,5.66,,"FISHER, DENNIS",1,17,61.732,984442.0,90840
11497,3.15152173913,43,14,5.835,,"FISHER, DEREK",2,23,72.485,823100.0,62901
11498,5.28688297872,133,75,29.886,,"FISHER, EDWARD",12,94,496.967,8390400.0,10010
11499,4.26719047619,30,26,7.002,,"FISHER, GARY",3,42,179.222,3902567.0,48109
11500,18.3556666667,2,1,40.137,,"FISHER, HEIDI",0,3,55.067,731912.0,20742
11501,4.03625,17,8,5.988,,"FISHER, JANET",1,16,64.58,133500.0,29208
11502,6.02516666667,5,3,30.41,,"FISHER, JAY",1,6,36.151,596053.0,27516
11503,4.40731578947,43,17,8.502,,"FISHER, JENNIFER",2,19,83.739,873987.0,19122
11504,2.875875,16,12,11.862,,"FISHER, JILL",0,16,46.014,2353796.0,27599
11505,3.93172289157,159,57,19.791,,"FISHER, JOHN",14,83,326.333,974942.0,20742
11506,4.44242857143,57,24,14.024,,"FISHER, JONATHAN",7,42,186.582,449279.0,63103
11507,5.84952380952,42,13,11.857,,"FISHER, LAWRENCE",5,21,122.84,3058155.0,94118
11508,5.54401492537,82,50,72.406,,"FISHER, MARK",11,67,371.449,3812028.0,84112
11509,6.41275,96,52,40.137,,"FISHER, MATTHEW",14,76,487.369,227250.0,27695
11510,4.25882222222,114,34,9.89,,"FISHER, MICHAEL",9,45,191.647,20000.0,10005
11511,4.71161538462,20,6,19.309,,"FISHER, NAOMI",1,13,61.251,581777.0,2115
11512,4.98838655462,164,101,24.008,,"FISHER, PAUL",25,119,593.618,1573782.0,23298
11513,3.05276190476,36,36,12.136,,"FISHER, PHILIP",15,42,128.216,2948676.0,97403
11514,4.665,14,2,6.442,,"FISHER, PRUDENCE",0,2,9.33,653076.0,10032
11515,5.10510679612,162,73,72.406,,"FISHER, ROBERT",12,103,525.826,2570912.0,10029
11516,5.12645,4,14,13.965,,"FISHER, RORY",4,20,102.529,1467992.0,52246
11517,3.507,8,4,7.4,,"FISHER, SHANNON",0,6,21.042,2230377.0,2118
11518,9.30242307692,69,38,72.406,,"FISHER, SIMON",11,52,483.726,866599.0,84112
11519,4.48178947368,31,10,13.965,,"FISHER, STEVEN",3,19,85.154,2638915.0,93106
11520,7.57713207547,90,29,72.406,,"FISHER, SUSAN",11,53,401.588,4200241.0,94118
11521,1.38892857143,28,11,4.041,,"FISHER, WAYNE",0,14,19.445,3038897.0,68198
11522,3.962,144,37,47.831,,"FISHER, WILLIAM",15,74,293.188,406626.0,77030
11523,11.8685555556,22,11,19.309,,"FISHMAN, GLENN",3,18,213.634,4952931.0,10010
11524,5.262125,9,4,15.307,,"FISHMAN, INNA",0,8,42.097,1453201.0,92182
11525,3.402,73,12,7.072,,"FISHMAN, PAUL",3,19,64.638,164000.0,98101
11526,0.0,0,0,0.0,,"FISHWICK, PAUL",0,0,0.0,208530.0,32611
11527,4.57045454545,3,5,9.661,,"FISK, HAROLD",0,11,50.275,251396.0,43210
11528,3.90036,23,12,6.2,,"FISKUM, GARY",4,25,97.509,1319067.0,21201
11529,3.60014285714,12,10,8.897,,"FISZDON, JOANNA",1,14,50.402,352121.0,6520
11530,2.802,0,1,2.802,,"FITCH, CATHERINE",0,1,2.802,3691342.0,55455
11531,4.00076923077,11,9,8.851,,"FITCH, DAVID",0,13,52.01,1144630.0,10012
11532,3.1011,4,5,4.081,,"FITSANAKIS, VANESSA",1,10,31.011,768000.0,44272
11533,3.88106666667,16,9,11.412,,"FITTING, SYLVIA",1,15,58.216,1151319.0,27599
11534,3.509,7,2,4.141,,"FITTS, ROBERT",1,5,17.545,1716566.0,53201
11535,0.0,0,0,0.0,,"FITZ, JOHN",0,0,0.0,346221.0,75390
11536,17.3428974359,96,25,72.406,,"FITZGERALD, DANIEL",3,39,676.373,936478.0,10065
11537,4.82646428571,56,17,47.831,,"FITZGERALD, EDWARD",1,28,135.141,1324528.0,12222
11538,17.361796875,48,40,72.406,,"FITZGERALD, GARRET",12,64,1111.155,24901.0,19104
11539,5.8095,7,6,17.839,,"FITZGERALD, JAMIE",2,8,46.476,577946.0,97239
11540,5.27166666667,37,9,11.412,,"FITZGERALD, KATE",1,12,63.26,3732952.0,48109
11541,15.1956041667,136,35,40.137,,"FITZGERALD, KATHERINE",19,48,729.389,4642900.0,1655
11542,3.18388888889,14,6,5.988,,"FITZGERALD, MATTHEW",0,9,28.655,383588.0,10016
11543,4.10534,99,31,10.032,,"FITZGERALD, MICHAEL",3,50,205.267,4713303.0,27705
11544,3.99345454545,158,117,11.412,,"FITZGERALD, PAUL",24,132,527.136,2327697.0,95618
11545,5.02233333333,8,4,13.164,,"FITZGERALD-BOCARSLY, PATRICIA",2,9,45.201,2913967.0,7103
11546,3.05172,24,18,5.705,,"FITZGIBBON, MARIAN",4,25,76.293,4526493.0,60612
11547,2.408,6,1,4.125,,"FITZKEE, NICHOLAS",0,5,12.04,338814.0,39762
11548,5.10658333333,117,21,19.309,,"FITZMAURICE, GARRETT",1,36,183.837,475677.0,2478
11549,10.0454705882,40,22,13.081,,"FITZPATRICK, ANNE",5,34,341.546,3557164.0,30322
11550,3.00994117647,93,9,6.926,,"FITZPATRICK, ANNETTE",3,17,51.169,1313230.0,98195
11551,2.806,6,1,2.806,,"FITZPATRICK, BEN",0,1,2.806,877500.0,90045
11552,8.41140816327,111,34,40.137,,"FITZPATRICK, DAVID",2,49,412.159,4030088.0,33458
11553,2.7549,9,8,3.566,,"FITZPATRICK, DOUGLAS",0,10,27.549,1786806.0,27599
11554,0.0,0,0,0.0,,"FITZPATRICK, J",0,0,0.0,194902.0,37240
11555,3.57202040816,26,29,13.858,,"FITZPATRICK, PAUL",5,49,175.029,2154475.0,78229
11556,4.50407142857,11,14,11.857,,"FITZPATRICK, STEPHANIE",2,14,63.057,833006.0,94612
11557,4.28033333333,3,2,4.556,,"FIUMERA, HEATHER",0,3,12.841,1226724.0,13902
11558,7.01775,16,11,40.137,,"FLAGEL, SHELLY",4,16,112.284,1630613.0,48109
11559,4.863,7,1,4.863,,"FLAIM, JOANN",0,1,4.863,1526626.0,92011
11560,8.03077777778,17,11,30.41,,"FLAJNIK, MARTIN",4,18,144.554,1706362.0,21201
11561,8.23629032258,91,13,37.205,,"FLANAGAN, JOHN",0,31,255.325,6436476.0,2115
11562,8.0158,11,3,13.164,,"FLANAGAN, JONATHAN",0,5,40.079,674895.0,77030
11563,3.29936363636,2,3,6.559,,"FLANDERS, MARTHA",2,11,36.293,289431.0,55455
11564,8.49357142857,68,20,47.831,,"FLANIGAN, KEVIN",4,28,237.82,3888988.0,43205
11565,3.73561904762,57,13,8.216,,"FLANIGAN, TIMOTHY",2,21,78.448,504572.0,2906
11566,4.96766666667,9,3,8.216,,"FLANNERY, ERIKA",1,6,29.806,294000.0,98109
11567,3.0145,45,0,3.985,,"FLASHMAN, LAURA",0,2,6.029,197500.0,3755
11568,2.99729166667,11,8,3.897,,"FLATOW, EVAN",3,24,71.935,401327.0,10029
11569,11.1977777778,20,24,72.406,,"FLAUMENHAFT, ROBERT",10,36,403.12,5640579.0,2215
11570,23.12125,10,2,72.406,,"FLAVAHAN, NICHOLAS",2,4,92.485,1332833.0,21205
11571,17.5163578947,192,68,41.667,,"FLAVELL, RICHARD",26,95,1664.054,4171923.0,6520
11572,17.22875,8,2,30.41,,"FLAVELL, STEVEN",1,4,68.915,386750.0,2142
11573,6.873125,13,4,27.407,,"FLAVENY, COLIN",1,8,54.985,197708.0,63103
11574,3.43355882353,29,48,9.776,,"FLAWS, JODI",8,68,233.482,2198690.0,61820
11575,3.86034482759,11,13,17.893,,"FLECKENSTEIN, ANNETTE",2,29,111.95,920812.0,84112
11576,5.11108333333,6,13,40.137,,"FLECKENSTEIN, JAMES",4,24,122.666,2865533.0,63130
11577,5.0634,7,5,14.2,,"FLEESON, WILLIAM",0,10,50.634,910254.0,27109
11578,4.91521428571,21,15,18.392,,"FLEET, JAMES",8,28,137.626,633067.0,47907
11579,9.47245454545,23,6,19.896,,"FLEISCHMANN, KIRSTEN",0,11,104.197,166169.0,94118
11580,4.0732,8,16,12.784,,"FLEISZIG, SUZANNE",1,25,101.83,4225815.0,94704
11581,3.67105714286,41,23,5.673,,"FLEMING, BRADEN",1,35,128.487,5569589.0,2903
11582,4.85233333333,9,7,7.901,,"FLEMING, JODIE",1,9,43.671,348137.0,27707
11583,5.5245,11,15,16.63,,"FLEMING, KAREN",5,26,143.637,1687400.0,21205
11584,6.4463255814,133,28,27.959,,"FLEMING, MARK",4,43,277.192,3035998.0,2115
11585,3.07710714286,30,15,11.748,,"FLEMING, RICHARD",4,28,86.159,2582979.0,2125
11586,14.90975,28,6,72.406,,"FLEMING, ROBERT",5,12,178.917,1856584.0,63103
11587,4.7596,19,5,7.072,,"FLEMING, SHEILA",1,5,23.798,235500.0,45221
11588,3.53395,6,11,4.856,,"FLEMING, SHERRY",4,20,70.679,412500.0,66506
11589,7.198375,14,4,14.789,,"FLEMING, WILLIAM",0,8,57.587,693000.0,97239
11590,5.16247826087,56,14,10.162,,"FLEMINGTON, ERIK",1,23,118.737,4245382.0,70118
11591,4.004,24,17,13.287,,"FLESHNER, MONIKA",6,25,100.1,986013.0,80303
11592,4.36242857143,22,15,9.661,,"FLETCHER, COURTNEY",3,21,91.611,1519288.0,68198
11593,5.44583333333,5,5,19.309,,"FLETCHER, CRAIG",2,6,32.675,290904.0,27599
11594,6.65611764706,48,31,40.137,,"FLETCHER, DANIEL",5,51,339.462,2965189.0,94704
11595,2.5805,2,10,4.041,,"FLETCHER, HANSEL",1,14,36.127,4225120.0,92350
11596,3.71916666667,52,9,6.646,,"FLETCHER, JAMES",0,12,44.63,416149.0,46202
11597,2.76848837209,45,24,9.661,,"FLETCHER, JASON",3,43,119.045,1341334.0,53715
11598,2.902,2,1,2.902,,"FLETCHER, KYLA",0,1,2.902,437739.0,49006
11599,2.91257142857,48,8,3.863,,"FLETCHER, MARY",2,21,61.164,2736704.0,33314
11600,3.8675,4,4,5.988,,"FLETCHER, MAX",1,6,23.205,1103190.0,38103
11601,0.0,5,0,0.0,,"FLETCHER, PRESTON",0,0,0.0,756250.0,84112
11602,4.86445,16,12,37.205,,"FLETCHER, RICHARD",3,20,97.289,345786.0,2142
11603,6.17163636364,21,7,9.661,,"FLETTERICK, ROBERT",1,11,67.888,76091.0,94118
11604,7.68792857143,32,9,47.831,,"FLEXNER, CHARLES",6,14,107.631,1545962.0,21205
11605,10.2182857143,24,5,13.164,,"FLICK, MATTHEW",2,7,71.528,941459.0,45229
11606,3.65290909091,32,5,4.81,,"FLIESLER, STEVEN",2,11,40.182,1848520.0,14228
11607,5.5198,6,2,5.835,,"FLINT, JEREMY",0,5,27.599,412500.0,32611
11608,5.4365,9,2,6.345,,"FLINT, MELANIE",0,4,21.746,76250.0,15213
11609,8.412,10,7,19.309,,"FLISTER, MICHAEL",1,9,75.708,1053966.0,53226
11610,2.319,21,19,5.997,,"FLOCKE, SUSAN",5,25,57.975,2657723.0,44106
11611,8.34092857143,5,10,13.164,,"FLOOD, VERONICA",6,14,116.773,747486.0,53226
11612,6.3235,6,11,13.858,,"FLOREANCIG, PAUL",1,20,126.47,849361.0,15213
11613,5.35166666667,20,10,9.661,,"FLORES, ANTHONY",1,12,64.22,396250.0,77030
11614,14.7815714286,23,9,40.137,,"FLORES, ELSA",2,14,206.942,4398781.0,33612
11615,0.0,0,0,0.0,,"FLORES, GLEN",0,0,0.0,1154504.0,32669
11616,3.40867272727,12,34,10.251,,"FLORES, GLENN",2,55,187.477,1811516.0,22101
11617,2.99154545455,10,6,4.373,,"FLORES, IDHALIZ",0,11,32.907,154596.0,68203
11618,4.881,5,1,4.881,,"FLORES, MICHAEL",0,1,4.881,53308.0,2912
11619,4.297,44,46,47.831,,"FLORES, RAJA",12,67,287.899,1930000.0,10029
11620,3.9295,19,6,13.204,,"FLORES, SONIA",2,10,39.295,888519.0,80045
11621,2.068,0,0,2.068,,"FLORESCU, OCTAVIAN",0,1,2.068,2340400.0,94303
11622,11.3687083333,114,31,72.406,,"FLOREZ, JOSE",7,48,545.698,5836256.0,2114
11623,0.0,3,0,0.0,,"FLORIO, STEPHANIE",0,0,0.0,367687.0,46202
11624,3.87233333333,13,1,5.003,,"FLORIS-MOORE, MICHELLE",1,3,11.617,148048.0,27599
11625,6.6328,3,6,30.41,,"FLORMAN, HARVEY",2,10,66.328,1254792.0,1655
11626,2.75070833333,12,16,5.358,,"FLOROS, JOANNA",6,24,66.017,440825.0,17033
11627,5.6954516129,29,40,72.406,,"FLOTTE, TERENCE",9,62,353.118,2243162.0,1655
11628,0.0,0,0,0.0,,"FLOWERS BENTON,",0,0,0.0,84248.0,53715
11629,5.102,1,3,5.102,,"FLOWERS, ANTWOINE",0,3,15.306,128786.0,33612
11630,6.92889830508,107,48,24.008,,"FLOWERS, CHRISTOPHER",18,59,408.805,370510.0,30322
11631,4.1743,9,6,5.19,,"FLOYD, CANDACE",0,10,41.743,1567951.0,35294
11632,0.0,0,0,0.0,,"FLOYD, ZELPHA",0,0,0.0,1184000.0,70808
11633,7.80323214286,101,42,72.406,,"FLUM, DAVID",4,56,436.981,3161533.0,98195
11634,4.04644444444,4,5,5.017,,"FLYNN, FRANCIS",1,9,36.418,232340.0,82071
11635,6.94378787879,41,20,37.205,,"FLYNN, JOANNE",9,33,229.145,15648917.0,15213
11636,2.81433333333,14,21,5.574,,"FLYNN, KATHRYN",3,27,75.987,410996.0,53226
11637,3.16109090909,72,20,8.329,,"FLYNN, PATRICK",2,33,104.316,1588832.0,76129
11638,12.1265,13,7,40.137,,"FLYNN, RACHEL",2,10,121.265,1834198.0,2118
11639,5.49565217391,73,16,23.394,,"FLYNN, RYAN",1,23,126.4,225000.0,52241
11640,0.965,5,1,0.965,,"FLYNN, SHERYL",0,1,0.965,2512364.0,91001
11641,8.2212,12,1,14.714,,"FLYNT, ALEX",0,5,41.106,437282.0,39406
11642,4.20029113924,48,58,14.176,,"FOA, EDNA",9,79,331.823,2034368.0,19104
11643,3.1098,11,8,6.832,,"FOCHT, BRIAN",0,10,31.098,1347592.0,43210
11644,2.396,6,2,2.396,,"FOEHRING, ROBERT",0,3,7.188,1705680.0,38103
11645,4.20472727273,11,9,10.029,,"FOERSTER, BRADLEY",2,11,46.252,577181.0,48109
11646,5.23685,10,17,14.176,,"FOGEL, BRENT",6,20,104.737,1681007.0,90095
11647,6.18709090909,78,14,19.896,,"FOGEL, MARK",3,22,136.116,3282369.0,19104
11648,0.0,1,0,0.0,,"FOGELGREN, BENJAMIN",0,0,0.0,152000.0,96822
11649,3.7849,5,8,14.02,,"FOGELSON, AARON",2,10,37.849,314206.0,84112
11650,1.69236842105,3,14,4.504,,"FOGERTY, DANIEL",0,19,32.155,944143.0,29208
11651,3.99208333333,9,12,10.251,,"FOGLIA, ELIZABETH",1,12,47.905,170842.0,19104
11652,7.84835164835,95,75,72.406,,"FOGO, AGNES",16,91,714.2,1361550.0,37232
11653,4.13381818182,27,15,7.307,,"FOK, ALEX",0,22,90.944,446973.0,55455
11654,14.8482380952,31,5,47.928,,"FOKIN, VALERY",3,21,311.813,731455.0,92037
11655,5.18871428571,16,12,6.065,,"FOLCH, ALBERT",1,21,108.963,4387153.0,98195
11656,0.0,0,0,0.0,,"FOLEY, B.",0,0,0.0,1108044.0,30602
11657,1.45372727273,14,8,3.434,,"FOLEY, KRISTIE",1,11,15.991,2477568.0,27157
11658,4.54414285714,28,5,11.014,,"FOLK, WILLIAM",2,7,31.809,268301.0,65211
11659,0.814,9,0,0.814,,"FOLKS, THOMAS",0,1,0.814,75000.0,78245
11660,9.83875,13,8,23.394,,"FOLMES, CLIFFORD",2,12,118.065,249000.0,85259
11661,0.0,18,0,0.0,,"FOLSCH, HEIKE",0,0,0.0,1599933.0,60611
11662,6.43290588235,199,57,19.896,,"FOLSOM, AARON",1,85,546.797,3363518.0,55455
11663,4.40452380952,35,6,11.412,,"FOLTIN, RICHARD",2,21,92.495,3466387.0,10032
11664,12.4920833333,6,9,30.41,,"FOLTZ, DANIEL",1,12,149.905,1590239.0,60611
11665,1.9292,3,9,3.0,,"FOMBY, PAULA",1,10,19.292,857267.0,48109
11666,3.65544444444,10,9,4.259,,"FONDUFE-MITTENDORF, YVONNE",0,9,32.899,1027380.0,40526
11667,6.63255555556,27,6,19.309,,"FONG, GUO-HUA",2,9,59.693,2428088.0,6030
11668,10.73,30,14,24.008,,"FONG, LAWRENCE",4,22,236.06,3882371.0,94118
11669,11.7540526316,87,12,72.406,,"FONG, LOREN",6,19,223.327,1997334.0,90095
11670,7.133625,4,4,18.392,,"FONG, LOUISE",0,8,57.069,1544902.0,19107
11671,2.71825,3,2,2.912,,"FONG, PEYING",1,4,10.873,285000.0,66506
11672,14.1155714286,33,6,47.831,,"FONG, TAMARA",2,7,98.809,218009.0,2131
11673,2.27782608696,12,20,5.789,,"FONG, TIMOTHY",2,23,52.39,200787.0,94070
11674,17.0455,4,3,30.41,,"FONG, YICK",2,4,68.182,879750.0,2115
11675,2.39128571429,21,11,7.307,,"FONG, YOUYI",0,14,33.478,1195333.0,98109
11676,11.2476666667,17,6,47.831,,"FONNER, VIRGINIA",4,6,67.486,327685.0,29403
11677,11.81890625,87,21,72.406,,"FONSECA, RAFAEL",8,32,378.205,621325.0,85259
11678,21.53575,8,4,30.41,,"FONT-BURGADA, JOAN",1,4,86.143,249000.0,19111
